FSC-H,SSC-H,GPR32 - AF488-H,FoxP3-PE-H,CD19 - PE-CF595-H,IgD - PerCP-Cy5.5-H,IFNg-PE-Cy7-H,FPRL1 - AF647-H,Zombie NIR-H,IL-17 - BV421-H,CD24 - BV605-H,CD27 - BV650-H,FSC-A,SSC-A,GPR32 - AF488-A,FoxP3-PE-A,CD19 - PE-CF595-A,IgD - PerCP-Cy5.5-A,IFNg-PE-Cy7-A,FPRL1 - AF647-A,Zombie NIR-A,IL-17 - BV421-A,CD24 - BV605-A,CD27 - BV650-A,Width,Time
793788,115436,497.0196,157,3266.775,37.26173,93.79111,841.9348,57.23753,619.9479,7267.563,10.25417,249487,29247,869.555,554,4785.577,82.96935,668.8143,1330.29,-603.7399,1169.339,10240.32,1149.692,46,5393.66
711729,107431,5046.298,888,11748.87,365.7795,358.7307,3672.381,418.8611,-567.0842,4065.449,1297.127,214470,29612,6228.327,1713,14402.91,905.9468,1134.767,5683.13,1127.594,-1763.12,8407.908,1696.873,49,5438.064
436200,183244,6196.627,1013,22379.72,1510.548,358.027,3847.485,1481.519,-290.3825,11115.55,1894.321,166873,53843,8792.131,1686,31571.26,3725.108,418.6981,5900.162,3506.371,-468.1404,20511.84,-72.33901,56,5509.477
847098,115932,2199.962,360,18699.11,158.3293,386.1728,2491.65,940.304,-436.7121,8151.466,1237.742,272961,33423,3209.408,652,24322.38,141.0178,378.6802,3764.375,2716.174,576.0999,13313.29,2080.162,54,5604.663
575612,200249,1527.931,772,20310.73,-594.9924,204.6821,4019.631,73.2476,-236.5504,16910.65,2368.047,208231,57813,2454.823,1408,27232.15,342.0955,821.0314,5332.012,-751.4674,1173.63,29301.61,2301.344,54,5671.806
893489,133567,1035.428,370,22460.83,1904.573,194.6535,3915.16,509.004,854.8206,3927.939,174.4723,296428,39536,1601.449,951,31380.05,4343.788,182.8507,4415.404,683.8041,3358.576,8002.174,-1381.738,57,5879.785
386497,293666,5892.09,792,20464.75,-646.5133,94.89252,5657.132,1641.4,852.9844,48740.31,4047.282,160660,95254,8456.384,1187,30266.1,-739.4963,306.1814,10611.44,2535.009,861.3157,92200.04,5489.639,60,5945.927
833112,147182,1188.586,242,5012.198,-82.87593,74.2582,3183.084,316.0164,1033.422,35726.64,3776.929,295445,42486,1350.162,196,5723.341,-273.388,188.6871,5565.132,556.703,417.3602,58122.99,6315.652,59,5997.457
771180,145336,2706.662,502,6395.302,-282.2114,128.3452,777.001,964.32,303.8356,940.014,1093.117,318422,45332,4518.286,1351,11744.19,-430.1017,456.0227,1549.384,1852.318,78.58775,156.4452,2836.874,61,6099.17
467827,133281,4058.589,467,6896.068,341.6647,309.9704,2854.806,1865.249,544.2071,8908.188,1295.379,145909,37135,5321.429,630,9839.625,37.74589,153.9248,5873.207,3796.316,-495.2747,14520.88,2036.626,48,6110.077
1049982,223357,2465.808,1576,43647.42,-524.9075,348.0663,13102.75,1186.099,3085.659,131298.3,12152.53,382018,72011,3805.948,3279,59633.23,-424.4173,702.6143,21389.73,2854.952,-1928.212,226204.5,22728.55,61,6230.331
930169,141955,13240.16,1537,10178.78,984.5003,66.05103,9176.685,661.7792,-0.5242756,43989.3,3598.801,313589,44002,19363.97,1971,15433.07,904.746,565.2836,16473.57,980.8331,-2052.359,73958.66,7423.729,56,6242.89
542304,165311,4207.137,805,4321.607,-44.50584,88.46352,3663.844,865.3937,98.36787,38804.45,4786.67,176265,49014,5712.391,1689,5136.386,767.5047,-73.6796,5269.014,1612.534,672.1523,65967.55,5758.141,55,6287.91
883525,131199,7523.656,1105,17587.83,-23.9365,167.189,3480.451,909.1412,509.2079,21292.31,3018.166,289982,37599,9806.042,2008,22871.8,667.8631,152.2043,5854.776,2308.539,340.6302,37523.11,2054.369,57,6356.26
778570,134404,1992.885,431,13670.35,748.142,125.3362,6076.863,505.5589,1432.659,55380.63,2607.106,274935,37276,2315.877,425,18348.15,997.823,161.6203,8742.932,528.5632,-106.4763,88578.54,5300.889,50,6357.634
939937,120198,847.0295,933,43704.05,-306.5267,357.1,3521.282,440.2957,1124.511,5434.803,1018.788,309061,35679,1084.345,1503,60914.37,833.4483,658.0477,5015.852,563.1345,209.7423,7500.147,1042.874,56,6386.477
486366,191948,22634.04,2906,44468.69,3272.536,99.58668,13471.66,1036.674,413.3593,9918.743,1071.756,198311,57425,32417.85,4293,64441.91,3961.458,566.7294,23514.84,1889.282,-193.8851,14016.43,3718.633,58,6394.026
