FSC-H,SSC-H,GPR32 - AF488-H,FoxP3-PE-H,CD19 - PE-CF595-H,IgD - PerCP-Cy5.5-H,IFNg-PE-Cy7-H,FPRL1 - AF647-H,Zombie NIR-H,IL-17 - BV421-H,CD24 - BV605-H,CD27 - BV650-H,FSC-A,SSC-A,GPR32 - AF488-A,FoxP3-PE-A,CD19 - PE-CF595-A,IgD - PerCP-Cy5.5-A,IFNg-PE-Cy7-A,FPRL1 - AF647-A,Zombie NIR-A,IL-17 - BV421-A,CD24 - BV605-A,CD27 - BV650-A,Width,Time
764551,117519,1858.831,307,8494.735,322.8109,-21.24863,5413.409,611.5529,911.6113,18720.94,1783.178,269333,32593,2327.223,626,10827.6,675.4033,411.2682,8531.803,1011.657,1497.708,32045.67,2536.694,52,4490.585
225617,222649,4578.862,409,3679.076,303.1037,255.6653,5360.918,1257.962,1223.3,19047.13,1393.079,86368,69499,7788.5,821,5727.945,436.8427,549.5824,9177.769,1945.107,803.422,35214.87,1772.861,46,4502.67
542425,167872,8919.227,1489,20913.7,3056.082,304.5019,5497.242,829.6942,376.8718,8477.699,-74.59702,218591,51326,11972.29,2605,28555.08,3738.143,536.2234,10090.21,1116.085,-364.0351,16460.24,965.0535,54,4595.271
730305,144384,1188.325,172,4446.401,-95.69874,-28.09912,867.6928,664.5651,789.7484,2674.265,899.6476,235327,40672,2237.047,511,5859.322,-10.04882,-60.88823,2420.043,845.4925,1183.733,3698.561,1794.177,51,4601.792
825934,113633,1008.14,279,15776.85,1504.042,-7.607961,4323.302,1286.299,786.3163,2542.067,704.6574,242619,28871,1808.041,557,19938.54,2077.145,7.23737,6687.021,2290.677,1093.485,2926.951,1484.628,44,4612.391
1006706,267415,879.6382,299,17403.37,-185.8999,141.8325,698.5532,834.9862,262.257,240.1731,13030.82,388207,86585,1334.231,588,26979.04,-374.5158,485.6274,1552.729,1435.291,649.0554,1649.727,22332.03,61,4620.336
621805,149630,443.1337,447,16256.92,-391.7523,64.45914,1251.124,245.5162,-165.1101,3507.62,792.0948,228980,46371,675.5491,1203,24181.99,-131.7564,346.2576,2727.781,425.8617,-1914.847,7955.417,81.67403,58,4621.216
846213,196592,1498.897,87,4366.853,-274.5138,-49.26452,333.9869,1018.841,994.818,141.7258,8262.457,325123,59555,2744.533,31,6228.993,-276.69,-257.0691,-661.6018,1823.475,2711.43,-498.0782,16305.5,53,4661.363
775050,162608,4536.097,577,9729.981,-327.6341,210.2996,566.7844,644.0235,648.4222,330.6787,393.0887,273167,44700,6868.65,1038,13940.7,399.8813,281.2921,646.4218,1289.644,375.7075,81.47874,29.9083,50,4722.909
924575,164546,1895.173,399,13977.72,907.4024,-363.8239,4775.78,2318.381,916.8372,27516.65,5213.086,318876,48205,2841.625,805,19854.88,845.3539,-476.0258,8490.83,3300.288,2630.094,49991.18,7873.222,49,4732.024
776645,252219,31735.92,4708,61046.34,3445.74,-340.6214,10646.87,1724.987,2620.501,10803.93,1445.416,315596,83661,50119.39,6937,95052.6,5282.942,-357.414,18438.52,3323.468,5409.483,16778.93,5179.115,61,4770.363
