FSC-H,SSC-H,GPR32 - AF488-H,FoxP3-PE-H,CD19 - PE-CF595-H,IgD - PerCP-Cy5.5-H,IFNg-PE-Cy7-H,FPRL1 - AF647-H,Zombie NIR-H,IL-17 - BV421-H,CD24 - BV605-H,CD27 - BV650-H,FSC-A,SSC-A,GPR32 - AF488-A,FoxP3-PE-A,CD19 - PE-CF595-A,IgD - PerCP-Cy5.5-A,IFNg-PE-Cy7-A,FPRL1 - AF647-A,Zombie NIR-A,IL-17 - BV421-A,CD24 - BV605-A,CD27 - BV650-A,Width,Time
616341,79789,21194.46,2132,3694.894,1405.608,107.0951,3484.438,1019.462,754.8505,2327.972,-975.6196,226603,25293,31019.75,3616,6746.724,2361.361,687.6473,6482.361,1286.132,1744.664,5213.361,-1359.135,56,852.864
770865,182757,23671.96,2095,25886.65,2409.635,-81.48766,4405.58,1420.191,1080.081,8209.667,217.6029,347152,62372,38594.14,4367,44885.57,3410.378,63.9691,6981.631,3532.325,917.2634,15475.01,1911.666,63,853.012
891145,98010,3575.61,468,15011.05,1130.817,40.44571,2998.795,-56.92537,1441.756,3735.352,340.2246,326646,30180,4676.741,859,22625.7,2125.628,465.9297,5128.866,-632.4337,3807.994,5525.649,756.4326,61,859.017
689132,75987,4393.588,658,21611.8,-1297.803,-14.98287,3500.005,359.0089,-100.2415,2585.96,3522.8,231349,7213,5618.147,862,33125.57,-2594.15,249.8236,4622.95,-185.6937,-469.7892,3981.846,6722.457,42,860.968
809818,139012,19087.83,1537,23280.25,1228.532,149.0818,3066.242,315.7064,1274.292,14492.68,456.0157,318742,43618,28693.48,2594,35691.31,2044.105,267.5088,4705.941,959.4053,1113.73,26948.55,1507.25,60,862.246
747016,103939,5496.649,861,20504.45,4663.563,-39.97242,5708.444,626.7678,374.5475,7221.489,1682.016,289061,34429,9147.347,1684,33603.77,7003.871,334.0328,9796.689,889.1989,617.0841,14026.43,4257.169,60,877.445
664973,155105,52748.27,5047,5662.327,4317.618,-806.4417,8627.609,1585.117,2706.079,4723.962,-2663.209,260597,49308,85515.5,8204,9799.458,7066.733,-1180.205,15331.11,2472.619,4231.764,9585.083,-4022.803,59,879.328
536767,143538,12954.62,1550,15068.8,484.5321,-119.1695,4248.211,1503.137,205.86,4808.341,2584.865,209029,46792,21592.13,2369,25957.24,880.9679,-96.0167,7216.014,1905.318,1103.29,9348.176,4156.563,59,896.777
818916,131523,8507.14,962,10105.93,1123.146,-265.2343,3082.723,128.3151,291.4254,3096.875,213.5761,316466,42035,13932.33,1699,14402.2,2570.993,-424.9852,4955.623,-554.1388,1213.849,6976.502,-810.313,61,902.833
600781,149736,30498.2,3157,14284.9,4017.681,-242.9924,8050.831,451.6181,1026.168,11097.55,-1139.545,233022,48663,48967.25,4884,24081.71,6614.221,98.82063,12503.22,370.54,1047.705,18872.15,-56.50241,56,906.636
