FSC-H,SSC-H,GPR32 - AF488-H,FoxP3-PE-H,CD19 - PE-CF595-H,IgD - PerCP-Cy5.5-H,IFNg-PE-Cy7-H,FPRL1 - AF647-H,Zombie NIR-H,IL-17 - BV421-H,CD24 - BV605-H,CD27 - BV650-H,FSC-A,SSC-A,GPR32 - AF488-A,FoxP3-PE-A,CD19 - PE-CF595-A,IgD - PerCP-Cy5.5-A,IFNg-PE-Cy7-A,FPRL1 - AF647-A,Zombie NIR-A,IL-17 - BV421-A,CD24 - BV605-A,CD27 - BV650-A,Width,Time
816933,139077,916.4558,388,7276.281,-63.77359,45.83848,335.5197,544.0993,1099.004,2675.856,2271.715,335346,48053,984.7803,1119,11109.9,-561.5778,735.1298,-69.47356,985.4419,1274.993,5047.23,5552.96,58,809.393
1028222,196560,959.9174,1394,49731.09,945.6216,487.0193,978.9557,829.3735,754.6885,4916.464,2088.706,425501,77557,2722.655,3328,90987.76,2195.855,1180.421,3075.196,1068.363,2767.066,13134.35,2978.578,65,825.691
743071,102473,2247.318,489,16591.7,533.7834,573.7778,708.475,703.854,939.4594,3344.752,208.4503,297385,33317,3317.048,1076,26611.72,1666.963,686.7656,2185.968,1781.741,1051.898,9890.613,-119.1678,58,827.272
422008,133625,6216.762,999,13464.8,-209.6087,-315.613,1072.558,3583.351,492.2714,55890.36,-1321.071,167190,43429,9378.262,2282,23504.28,-662.8678,-365.4824,2179.648,6126.076,-1090.801,119751.6,-3834.373,48,829.767
666354,157768,3016.444,628,13750.63,-47.18035,204.4939,-365.7477,576.2266,680.1826,3376.555,650.6091,297981,57914,6235.957,1296,24060.27,1357.144,-124.6904,-3721.498,1942.385,1003.517,4302.711,2872.753,64,831.234
456864,171157,15176.87,1749,20013.56,628.3779,-87.14253,173.1194,246.2215,1827.78,17966.45,1877.913,168765,61894,26496.98,4007,39226.58,923.3664,39.74531,1718.376,496.3301,1278.719,44457.97,3537.092,53,837.094
902867,161345,640.694,1196,33884.3,2779.43,70.39832,-150.5116,852.1351,2267.277,3807.599,3061.342,373697,61412,517.1672,2212,56875.9,7505.028,324.0894,27.47807,2320.345,3904.348,9697.375,4436.466,60,838.413
911878,151248,5644.495,1062,31761.92,172.3934,361.9958,581.8735,514.647,1493.566,6458.547,1264.435,402650,75239,8933.696,2443,53773.73,2125.966,1442.483,-290.7116,1369.954,1066.681,18961.09,373.1801,103,842.548
804153,176595,705.6403,1168,50386.71,10871.95,1222.834,-844.1995,1227.54,1208.541,3071.909,532.7897,343177,64329,2267.503,2232,87981.38,16389.13,2188.46,90.49026,3806.287,-757.5012,9724.801,3782.394,60,848.605
1019548,177930,7046.036,1544,41577.18,-3615.489,814.7581,1810.163,1159.532,1549.803,43750.2,11159.67,442503,68137,10751.4,2964,72352.72,-4504.531,2246.404,4973.971,1400.963,-2023.34,93227.3,19515.72,69,852.297
