FSC-H,SSC-H,GPR32 - AF488-H,FoxP3-PE-H,CD19 - PE-CF595-H,IgD - PerCP-Cy5.5-H,IFNg-PE-Cy7-H,FPRL1 - AF647-H,Zombie NIR-H,IL-17 - BV421-H,CD24 - BV605-H,CD27 - BV650-H,FSC-A,SSC-A,GPR32 - AF488-A,FoxP3-PE-A,CD19 - PE-CF595-A,IgD - PerCP-Cy5.5-A,IFNg-PE-Cy7-A,FPRL1 - AF647-A,Zombie NIR-A,IL-17 - BV421-A,CD24 - BV605-A,CD27 - BV650-A,Width,Time
1004947,144013,5210.958,782,26996.33,1869.919,169.0371,4490.693,444.2441,1110.541,4741.118,1104.725,348812,46264,7420.458,1446,36720.95,3220.533,800.5482,8328.701,252.4739,1798.868,11471.7,-500.7552,63,11155.664
919473,143736,2362.628,684,19812.06,4765.488,-211.7386,6001.332,423.4767,1469.821,10582.94,-1557.115,349603,45556,4458.802,1830,28153.41,7116.869,-182.2117,10770.28,1755.519,1887.192,19411.29,-668.4286,64,11424.031
964900,169421,9006.499,2260,65016.64,9299.43,17.59687,15281.37,443.1375,894.0415,15793.06,-233.427,340861,53034,13005.13,3603,89328.11,13614.13,659.5524,24572.98,560.7959,99.30811,28486.51,381.2148,60,11427.266
575816,125749,1802.451,731,20030.14,-143.5374,307.8126,3189.849,1203.534,148.3158,6746.064,2681.178,188341,37385,3206.109,1396,31030.03,600.2723,381.8148,5788.852,1601.161,-48.9096,10653.4,4149.44,55,11774.679
985987,228114,371.3616,757,26718.04,-534.0049,349.8596,880.4495,702.5228,692.9244,2277.705,8803.965,380082,80820,402.0051,1228,40516.1,-690.6805,1281.21,991.5907,899.1707,2116.938,4365.476,16318.17,64,12332.734
1111702,185433,1848.617,817,29805.29,962.1907,-219.2233,3447.941,189.1014,1472.988,28129.47,3434.314,390508,59440,2699.782,1400,42508.47,1562.825,-301.8896,4193.732,162.7978,4431.112,50412.13,6787.428,62,12410.598
560293,216575,1438.033,796,21140.2,125.9386,-129.8921,3103.139,778.472,132.8169,42475.19,11470.89,233193,72334,1911.361,1485,34573.77,922.2802,-559.1984,6941.565,1925.171,-1140.256,80714.77,20356.61,63,12708.994
817170,178730,2928.765,818,20909.96,1853.644,-232.3228,2514.679,808.5024,494.7362,19460.77,2849.649,314378,56086,4553.861,1472,31446.54,2578.047,-23.07111,3990.448,488.6917,32.57836,34496.67,3598.013,63,12809.973
467939,144353,563.9182,280,10533.86,3966.094,246.5139,5156.862,316.1343,2.655704,8213.866,493.3227,166497,42121,747.7702,692,17632.16,5573.926,921.7149,8860.983,720.4537,-895.1464,16082.22,1047.725,54,12836.229
802693,107108,2332.595,694,15865.17,2489.539,-366.9095,3037.821,511.4636,762.4169,11626.8,115.7023,295415,33475,3941.264,1218,24035.33,4613.769,-725.2447,6051.256,973.3701,1012.936,21940.69,-625.2643,62,12899.995
875899,121246,5307.583,848,23521.94,2363.426,-97.87199,5189.932,649.1702,1167.152,4733.586,-435.2294,311534,38251,7455.615,1279,34424.48,3686.206,-330.0837,7752.159,1695.743,3279.926,9856.566,-1382.509,61,12901.363
609080,161796,3448.037,949,33334.08,7071.297,-325.3352,6411.414,679.2408,1536.972,6850.058,-1307.5,247059,51528,5093.529,1656,51718.95,10989.21,-137.8488,11231.68,645.2847,2185.554,12601.91,332.3148,59,13026.393
896181,163994,6770.228,1047,18552.85,678.808,58.16587,48295.7,807.3987,767.4073,12016.56,1851.187,327092,52728,10133.6,1623,26590.07,208.4089,401.8788,76341.98,1068.888,617.8167,23174.26,4000.746,62,13346.723
1037324,212234,4540.593,773,35377.98,-166.1853,-157.7546,1649.885,774.5897,1157.086,12666.7,9211.14,385691,69772,7102.756,958,52728.06,-1410.57,82.06678,3725.466,892.5185,-312.7326,26845.44,16382.31,63,13425.99
918097,167301,1372.073,1319,42738,5330.721,-306.5602,3777.981,584.7265,1142.202,7417.735,-1059.874,337699,55195,1565.637,2359,63514.45,7769.283,-152.2684,7540.565,1451.49,1233.67,12139.21,403.9072,63,13434.982
889139,147430,6494.54,1244,39923.93,3422.687,-6.576816,9033.188,1418.263,894.6755,11929.78,687.8764,316711,50957,8935.192,1627,56611.82,5505.833,183.2209,15261.62,2739.934,2399.302,22791.71,1062.593,60,13972.586
398675,128370,4548.717,819,11587.81,1600.261,-154.0206,2574.09,1125.094,1764.937,10583.99,-797.8998,145782,40369,7073.521,1487,17931.65,2226.72,-167.5912,5854.416,1634.857,2015.438,19647.08,-620.436,57,13991.473
337672,192287,790.1802,525,23312.83,5769.06,-170.4955,4011.962,387.4577,835.031,7384.193,-200.5748,133624,63689,1147.425,1238,36468.95,7661.887,745.1655,8132.116,164.2347,2038.893,11214.3,2501.737,58,14140.288
1343071,323886,1366.978,1461,66319.33,2061.985,-271.5946,932.0966,699.1915,1622.501,5652.856,16383.63,471182,111086,1855.178,2497,95419.48,2124.756,157.6382,2823.86,773.8248,2052.2,13140.86,27324.03,58,14671.474
924927,177915,672.9312,1032,37284.93,9948.87,-479.9779,11268.93,295.2813,772.3954,16808.15,1296.295,333548,57574,1254.831,1854,54325.61,13574.07,184.2204,17528.55,-8.53857,242.0871,30169.65,4881.918,60,14715.678
